16.05.2023                                    Salida dinámica de lista                                                                                         1


 Cta.mayor				*
 Sociedad				GV01


		 St	Asignación		Nº doc.	Fecha doc.	Fe.contab.	CT	 Importe en ML	ML	Texto	    ImpteML2	ML2	Lib.mayor
			COMPENSACIONES		113073619	20.04.2023	20.04.2023	50	-619.944,00	BOB	LP-COMPENSACIONES	-89.072,41	USD	101041002
			CCAJ-PT53/76/202		113073833	20.04.2023	20.04.2023	40	     4.051,00	BOB		     582,04	USD	101041002
			14879-11033 GUTIER		2000342252	20.04.2023	20.04.2023	50	-4.587,60	BOB	14879-11033 GUTIERREZ CONDORI BELZA-DEP	-659,14	USD	101041002
			TRANSFERENCIA		113073536	20.04.2023	20.04.2023	40	   116.000,00	BOB	LP-CUOTA AHORRO 18 Y 20 ABRIL	  16.666,67	USD	101041002
			TRANSFERENCIA		113073536	20.04.2023	20.04.2023	40	   295.000,00	BOB	LP-CUOTA AHORRO 18 Y 20 ABRIL	  42.385,06	USD	101041002
			TRANSFERENCIA		113073536	20.04.2023	20.04.2023	40	   152.000,00	BOB	LP-CUOTA AHORRO 18 Y 20 ABRIL	  21.839,08	USD	101041002
			TRANSFERENCIA		113073536	20.04.2023	20.04.2023	40	    56.944,00	BOB	LP-CUOTA AHORRO 18 Y 20 ABRIL	   8.181,61	USD	101041002
			14558-976076 -CRED		2000342253	20.04.2023	20.04.2023	50	-116.000,00	BOB	14558-976076 -CREDITO ACH - VALOR CREDIT	-16.666,67	USD	101041002
			6946-1186598 -CRED		2000342254	20.04.2023	20.04.2023	50	-295.000,00	BOB	6946-1186598 -CREDITO ACH - VALOR CREDIT	-42.385,06	USD	101041002
			14544-1030864 -CRE		2000342255	20.04.2023	20.04.2023	50	-56.944,00	BOB	14544-1030864 -CREDITO ACH - VALOR CREDIT	-8.181,61	USD	101041002
			14554-995449 -CRED		2000342256	20.04.2023	20.04.2023	50	-152.000,00	BOB	14554-995449 -CREDITO ACH - VALOR CREDIT	-21.839,08	USD	101041002
			DISALTO		113073538	20.04.2023	20.04.2023	40	     2.560,50	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/87/23	     367,89	USD	101041012
			DISALTO		113073538	20.04.2023	20.04.2023	50	-2.560,50	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/87/23	-367,89	USD	101041012
			CCAJ-EA58/87/23		113073025	20.04.2023	20.04.2023	40	     2.560,50	BOB	LP.TRASP.CAJ.MN.AG. SATELITE A MCSC 6211 18.04	     367,89	USD	101041012
			13713-105785 QUISB		2000342312	20.04.2023	20.04.2023	50	-975,80	BOB	13713-105785 QUISBERT MAMANI ALICIA VIRG	-140,20	USD	101041012
			TRANSFERENCIA		113073536	20.04.2023	20.04.2023	40	   110.000,00	BOB	LP-TRASPASO DE FONDOS	  15.804,60	USD	101041022
			14545-1027437 -CRE		2000342314	20.04.2023	20.04.2023	50	-110.000,00	BOB	14545-1027437 -CREDITO ACH - VALOR CREDIT	-15.804,60	USD	101041022
			14551-1002893 -CRE		2000342313	20.04.2023	20.04.2023	50	-373,00	BOB	14551-1002893 -CREDITO ACH - CAROLA ADRIA	-53,59	USD	101041022
			COMPENSACION		113073976	20.04.2023	20.04.2023	40	   435.074,37	BOB	SC COMPENSACION BMSC 2476	  62.510,69	USD	101041042
			COMPENSACION		113073976	20.04.2023	20.04.2023	50	-435.074,37	BOB	SC COMPENSACION BMSC 2476	-62.510,69	USD	101041042
					113073610	20.04.2023	20.04.2023	40	   435.074,37	BOB	SC AHORRO DEL 200423	  62.510,69	USD	101041042
			14555-987776 -CRED		2000342402	20.04.2023	20.04.2023	50	-435.074,37	BOB	14555-987776 -CREDITO ACH - VALOR CREDIT	-62.510,69	USD	101041042
			COMPENSACION		113073978	20.04.2023	20.04.2023	40	    31.519,01	BOB	SC COMPENSACION BMSC 2984	   4.528,60	USD	101041052
			COMPENSACION		113073978	20.04.2023	20.04.2023	50	-31.519,01	BOB	SC COMPENSACION BMSC 2984	-4.528,60	USD	101041052
			COMPENSACION		113073980	20.04.2023	20.04.2023	40	   263.687,97	BOB	SC COMPENSACION BMSC 2984	  37.886,21	USD	101041052
			COMPENSACION		113073980	20.04.2023	20.04.2023	50	-263.687,97	BOB	SC COMPENSACION BMSC 2984	-37.886,21	USD	101041052
			COMPENSACION		113073981	20.04.2023	20.04.2023	40	 3.312.000,00	BOB	SC COMPENSACION BMSC 2984	 475.862,07	USD	101041052
			COMPENSACION		113073981	20.04.2023	20.04.2023	50	-3.312.000,00	BOB	SC COMPENSACION BMSC 2984	-475.862,07	USD	101041052
					113191094	20.04.2023	20.04.2023	40	     9.604,70	BOB	SC DEPOSITO DE CESAR FABRICIO SUAREZ	   1.379,99	USD	101041052
			6988-1709878 SUARE		2000342406	20.04.2023	20.04.2023	50	-9.604,70	BOB	6988-1709878 SUAREZ GUILLEN CESAR FABRIC	-1.379,99	USD	101041052
					113191098	20.04.2023	20.04.2023	40	     1.574,00	BOB	SC DEPOSITO DE JAVIER AGUILERA	     226,15	USD	101041052
			6977-1716200 AGUIL		2000342405	20.04.2023	20.04.2023	50	-1.574,00	BOB	6977-1716200 AGUILERA BALCAZAR YNGRID-NC	-226,15	USD	101041052
					113201606	20.04.2023	20.04.2023	40	       270,00	BOB	SC DEPOSITO DE JURGEN MENDOZA	      38,79	USD	101041052
			14550-1006252 -CRE		2000342403	20.04.2023	20.04.2023	50	-270,00	BOB	14550-1006252 -CREDITO ACH - VALOR CREDIT	-38,79	USD	101041052
					113203570	20.04.2023	20.04.2023	40	     2.000,00	BOB	DEPOSITO DE JAIME RAMIREZ	     287,36	USD	101041052
			6942-1703049 -RAMI		2000342404	20.04.2023	20.04.2023	50	-2.000,00	BOB	6942-1703049 -RAMIREZ GORENA JAIME	-287,36	USD	101041052
					113203581	20.04.2023	20.04.2023	40	        10,00	BOB	DEPOSITO DE ALBERTO ALVAREZ	       1,44	USD	101041052
					113203582	20.04.2023	20.04.2023	40	        10,00	BOB	DEPOSITO DE JOSE LUIS PARI	       1,44	USD	101041052
					113203583	20.04.2023	20.04.2023	40	       639,00	BOB	DEPOSITO DE RAMIRO TERRAZAS GUTIERREZ	      91,81	USD	101041052
					113203584	20.04.2023	20.04.2023	40	        50,00	BOB	DEPOSITO DE GILBERTO MENACHO CARDENAS	       7,18	USD	101041052
					113203585	20.04.2023	20.04.2023	40	         6,00	BOB	DEPOSITO DE WILDER CHIPANA	       0,86	USD	101041052
					113203586	20.04.2023	20.04.2023	40	       318,45	BOB	DEPOSITO DE SILVIA SANTISTEBAN	      45,75	USD	101041052
					113203587	20.04.2023	20.04.2023	40	        20,00	BOB	DEPOSITO DE HUGO MIRONES	       2,87	USD	101041052
			9929-209605 MAMANI		2000342413	20.04.2023	20.04.2023	50	-10,00	BOB	9929-209605 MAMANI CARI MARIO-DEPOSITOS	-1,44	USD	101041052
			9929-209606 MAMANI		2000342414	20.04.2023	20.04.2023	50	-50,00	BOB	9929-209606 MAMANI CARI MARIO-DEPOSITOS	-7,18	USD	101041052
			9929-209607 MAMANI		2000342415	20.04.2023	20.04.2023	50	-639,00	BOB	9929-209607 MAMANI CARI MARIO-DEPOSITOS	-91,81	USD	101041052
			9929-209608 MAMANI		2000342416	20.04.2023	20.04.2023	50	-318,45	BOB	9929-209608 MAMANI CARI MARIO-DEPOSITOS	-45,75	USD	101041052
			9929-209609 MAMANI		2000342417	20.04.2023	20.04.2023	50	-6,00	BOB	9929-209609 MAMANI CARI MARIO-DEPOSITOS	-0,86	USD	101041052
			9929-209610 MAMANI		2000342418	20.04.2023	20.04.2023	50	-20,00	BOB	9929-209610 MAMANI CARI MARIO-DEPOSITOS	-2,87	USD	101041052
			DISCRUZ		113073546	20.04.2023	20.04.2023	40	       305,50	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC59/88/23	      43,89	USD	101041082
			DISCRUZ		113073546	20.04.2023	20.04.2023	50	-305,50	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC59/88/23	-43,89	USD	101041082
			CCAJ-SC59/88/23		113073028	20.04.2023	20.04.2023	40	       305,50	BOB	LP.TRASP.CAJ.MN.AG. WARNES A MCSC 8183 18.04	      43,89	USD	101041082
			DISCRUZ		113073547	20.04.2023	20.04.2023	40	         0,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/184/20	       0,01	USD	101041082
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	    34.449,18	BOB		   4.949,59	USD	101041082
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	    93.616,90	BOB		  13.450,70	USD	101041082
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	    99.960,00	BOB		  14.362,07	USD	101041082
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	    65.390,39	BOB		   9.395,17	USD	101041082
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	    14.483,53	BOB		   2.080,97	USD	101041082
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	    83.250,00	BOB		  11.961,21	USD	101041082
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	     8.000,00	BOB		   1.149,43	USD	101041082
			9811-250363 YUJRA		2000342488	20.04.2023	20.04.2023	50	-8.000,00	BOB	9811-250363 YUJRA QUISPE DAVID-DEPOSITO	-1.149,43	USD	101041082
			9469-261892 MENACH		2000342490	20.04.2023	20.04.2023	50	-83.250,00	BOB	9469-261892 MENACHO MONTAÑO MOISES-DEPO	-11.961,21	USD	101041082
			5210-290540 PARADA		2000342489	20.04.2023	20.04.2023	50	-735,50	BOB	5210-290540 PARADA ROJAS JUAN GILBERTO-	-105,68	USD	101041082
			TRINIDAD		113073552	20.04.2023	20.04.2023	50	         0,00	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/89/202	-0,01	USD	101042012
			CCAJ-CB11/93/202		113073989	20.04.2023	20.04.2023	40	    14.082,02	BOB		   2.023,28	USD	101042012
			DEPOSITO A CUENTA		2000342192	20.04.2023	20.04.2023	50	-14.082,02	BOB	DEPOSITO A CUENTA	-2.023,28	USD	101042012
			CCAJ-TR47/90/202		113073722	20.04.2023	20.04.2023	40	    16.434,71	BOB		   2.361,31	USD	101042012
			DEPOSITO A CUENTA		2000342191	20.04.2023	20.04.2023	50	-5.500,00	BOB	DEPOSITO A CUENTA	-790,23	USD	101042012
					1700012763	20.04.2023	20.04.2023	40	       100,00	BOB	SC FONDOS A YADIRA ARIAS P/GELATINA KRIS	      14,37	USD	101042012
					1500091139	20.04.2023	20.04.2023	50	-100,00	BOB	SC FONDOS A YADIRA ARIAS P/GELATINA KRIS	-14,37	USD	101042012
			POTOSI		113073545	20.04.2023	20.04.2023	40	        90,00	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/75/202	      12,93	USD	101042022
			POTOSI		113073545	20.04.2023	20.04.2023	50	-90,00	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/75/202	-12,93	USD	101042022
			CCAJ-EA10/163/20		113073777	20.04.2023	20.04.2023	40	     5.056,46	BOB		     726,50	USD	101042022
			CCAJ-EA10/163/20		113073777	20.04.2023	20.04.2023	40	     6.103,82	BOB		     876,99	USD	101042022
			CCAJ-EA10/163/20		113073777	20.04.2023	20.04.2023	40	    38.839,72	BOB		   5.580,42	USD	101042022
			CCAJ-PT53/76/202		113073833	20.04.2023	20.04.2023	40	    20.736,33	BOB		   2.979,36	USD	101042022
			CCAJ-PT53/76/202		113073833	20.04.2023	20.04.2023	40	     2.340,50	BOB		     336,28	USD	101042022
			3208992282 N/C TRA		2000342257	20.04.2023	20.04.2023	50	-2.340,50	BOB	3208992282 N/C TRASP. DESDE GIAKOUMELO	-336,28	USD	101042022
			COMPENSACIONES		113073621	20.04.2023	20.04.2023	40	   600.000,00	BOB	LP-COMPENSACIONES	  86.206,90	USD	101043002
			COMPENSACIONES		113073621	20.04.2023	20.04.2023	50	-600.000,00	BOB	LP-COMPENSACIONES	-86.206,90	USD	101043002
			CCAJ-LP08/90/23		113073965	20.04.2023	20.04.2023	40	       123,70	BOB		      17,77	USD	101043002
			54728 QR DE VIVIAN		2000342262	20.04.2023	20.04.2023	50	-123,70	BOB	54728 QR DE VIVIANA VASQUE	-17,77	USD	101043002
			TRANSFERENCIA		113073536	20.04.2023	20.04.2023	40	   125.000,00	BOB	LP-TRASPASO DE FONDOS	  17.959,77	USD	101043002
			326772 DE INDUSTRI		2000342294	20.04.2023	20.04.2023	50	-125.000,00	BOB	326772 DE INDUSTRIAS VENADO	-17.959,77	USD	101043002
			DISCRUZ		113073548	20.04.2023	20.04.2023	50	         0,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC65/88/23	-0,01	USD	101043042
			COCHABAMBA		113073549	20.04.2023	20.04.2023	40	       104,76	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB13/88/23	      15,05	USD	101043042
			COCHABAMBA		113073549	20.04.2023	20.04.2023	50	-104,76	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB13/88/23	-15,05	USD	101043042
			TARIJA		113073550	20.04.2023	20.04.2023	40	       117,92	BOB	LP. COMPENSACION TARIJA CCAJ-TA06/88/23	      16,94	USD	101043042
			TARIJA		113073550	20.04.2023	20.04.2023	50	-117,92	BOB	LP. COMPENSACION TARIJA CCAJ-TA06/88/23	-16,94	USD	101043042
			DISCRUZ		113073551	20.04.2023	20.04.2023	40	   102.050,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/184/20	  14.662,36	USD	101043042
			DISCRUZ		113073551	20.04.2023	20.04.2023	50	-102.050,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/184/20	-14.662,36	USD	101043042
			COMPENSACION		113073987	20.04.2023	20.04.2023	40	   200.000,00	BOB	SC COMPENSACION BCP 5359	  28.735,63	USD	101043042
			COMPENSACION		113073987	20.04.2023	20.04.2023	50	-200.000,00	BOB	SC COMPENSACION BCP 5359	-28.735,63	USD	101043042
			CCAJ-TA06/89/23		113073903	20.04.2023	20.04.2023	40	       372,46	BOB		      53,51	USD	101043042
			81117 QR DE NINOSK		2000342434	20.04.2023	20.04.2023	50	-67,10	BOB	81117 QR DE NINOSKA PAOLA	-9,64	USD	101043042
			342775 QR DE ESPIN		2000342468	20.04.2023	20.04.2023	50	-305,36	BOB	342775 QR DE ESPINOZA ABRAM	-43,87	USD	101043042
			CCAJ-SC65/89/23		113073985	20.04.2023	20.04.2023	40	        78,34	BOB		      11,26	USD	101043042
			502348 QR DE RODRI		2000342485	20.04.2023	20.04.2023	50	-43,56	BOB	502348 QR DE RODRIGUEZ VILL	-6,26	USD	101043042
			505823 QR DE RODRI		2000342486	20.04.2023	20.04.2023	50	-34,78	BOB	505823 QR DE RODRIGUEZ VILL	-5,00	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       370,00	BOB		      53,16	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       242,00	BOB		      34,77	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	     1.000,00	BOB		     143,68	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       128,52	BOB		      18,47	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       892,28	BOB		     128,20	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       493,13	BOB		      70,85	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       185,50	BOB		      26,65	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       726,00	BOB		     104,31	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       726,00	BOB		     104,31	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       406,68	BOB		      58,43	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       712,33	BOB		     102,35	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       172,00	BOB		      24,71	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       213,05	BOB		      30,61	USD	101043042
			CCAJ-SC39/186/20		113074041	20.04.2023	20.04.2023	40	       723,78	BOB		     103,99	USD	101043042
			109167 QR DE JESUS		2000342435	20.04.2023	20.04.2023	50	-242,00	BOB	109167 QR DE JESUS REYNALDO	-34,77	USD	101043042
			164113 QR DE MARIS		2000342436	20.04.2023	20.04.2023	50	-370,00	BOB	164113 QR DE MARISOL ADRIAN	-53,16	USD	101043042
			214367 QR DE JANET		2000342439	20.04.2023	20.04.2023	50	-128,52	BOB	214367 QR DE JANETH SIRLEY	-18,47	USD	101043042
			226916 QR DE PARED		2000342440	20.04.2023	20.04.2023	50	-892,28	BOB	226916 QR DE PAREDES VEDIA	-128,20	USD	101043042
			229532 QR DE CAPOB		2000342441	20.04.2023	20.04.2023	50	-493,13	BOB	229532 QR DE CAPOBIANCO ZAB	-70,85	USD	101043042
			270267 QR DE CARME		2000342442	20.04.2023	20.04.2023	50	-185,50	BOB	270267 QR DE CARMEN JULIA H	-26,65	USD	101043042
			356653 QR DE BRAUL		2000342477	20.04.2023	20.04.2023	50	-1.000,00	BOB	356653 QR DE BRAULIO MONEJ	-143,68	USD	101043042
			CCAJ-SC57/89/23		113073968	20.04.2023	20.04.2023	40	       217,29	BOB		      31,22	USD	101043042
			326959 QR DE OMAR		2000342446	20.04.2023	20.04.2023	50	-217,29	BOB	326959 QR DE OMAR BENJAMIN	-31,22	USD	101043042
					113073613	20.04.2023	20.04.2023	40	    90.000,00	BOB	SC TRASPASO DE FONDOS	  12.931,03	USD	101043042
					113073613	20.04.2023	20.04.2023	40	    60.000,00	BOB	SC TRASPASO DE FONDOS	   8.620,69	USD	101043042
			326238 DE INDUSTRI		2000342444	20.04.2023	20.04.2023	50	-60.000,00	BOB	326238 DE INDUSTRIAS VENADO	-8.620,69	USD	101043042
			326406 DE INDUSTRI		2000342445	20.04.2023	20.04.2023	50	-90.000,00	BOB	326406 DE INDUSTRIAS VENADO	-12.931,03	USD	101043042
			451474 QR DE STIFF		2000342481	20.04.2023	20.04.2023	50	-1.702,88	BOB	451474 QR DE STIFF VELASCO	-244,67	USD	101043042
			179911 QR DE VILMA		2000342437	20.04.2023	20.04.2023	50	-1.800,00	BOB	179911 QR DE VILMA PINTO ME	-258,62	USD	101043042
			323782 QR DE VON B		2000342443	20.04.2023	20.04.2023	50	-1.831,20	BOB	323782 QR DE VON BORRIES SA	-263,10	USD	101043042
			345227 QR DE Elda		2000342469	20.04.2023	20.04.2023	50	-2.459,52	BOB	345227 QR DE Elda Cuellar	-353,38	USD	101043042
			443791 QR DE SOLDA		2000342480	20.04.2023	20.04.2023	50	-999,99	BOB	443791 QR DE SOLDADO DE BLA	-143,68	USD	101043042
			462099 QR DE FAREL		2000342482	20.04.2023	20.04.2023	50	-1.270,00	BOB	462099 QR DE FARELL MARCIA	-182,47	USD	101043042
			472986 QR DE Pamel		2000342483	20.04.2023	20.04.2023	50	-177,85	BOB	472986 QR DE Pamela Quevedo	-25,55	USD	101043042
			543413 QR DE ELENA		2000342487	20.04.2023	20.04.2023	50	-274,60	BOB	543413 QR DE ELENA FLORES D	-39,45	USD	101043042
			398893 BM TRANSFER		2000342478	20.04.2023	20.04.2023	50	-960,00	BOB	398893 BM TRANSFERENCIA	-137,93	USD	101043042
			407496 QR DE Yanet		2000342479	20.04.2023	20.04.2023	50	-105,00	BOB	407496 QR DE Yaneth Vargas	-15,09	USD	101043042
			500705 QR DE CAPRI		2000342484	20.04.2023	20.04.2023	50	-246,38	BOB	500705 QR DE CAPRIROLO PERE	-35,40	USD	101043042
			DISALTO		113073325	20.04.2023	20.04.2023	40	   115.833,84	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/161/20	  16.642,79	USD	101044012
			DISALTO		113073325	20.04.2023	20.04.2023	50	-115.833,84	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/161/20	-16.642,79	USD	101044012
			DISALTO		113073326	20.04.2023	20.04.2023	40	    84.639,30	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/158/20	  12.160,82	USD	101044012
			DISALTO		113073326	20.04.2023	20.04.2023	50	-84.639,30	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/158/20	-12.160,82	USD	101044012
			CCAJ-EA10/158/20		113073064	20.04.2023	20.04.2023	40	    84.639,30	BOB	LP.TRASPASO DISALTO A BISA 0022 18.04	  12.160,82	USD	101044012
			DISALTO		113073327	20.04.2023	20.04.2023	40	    69.413,40	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/157/20	   9.973,19	USD	101044012
			DISALTO		113073327	20.04.2023	20.04.2023	50	-69.413,40	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/157/20	-9.973,19	USD	101044012
			CCAJ-EA10/157/20		113073065	20.04.2023	20.04.2023	40	    69.413,40	BOB	LP.TRASPASO DISALTO A BISA 0022 17.04	   9.973,19	USD	101044012
			DISALTO		113073329	20.04.2023	20.04.2023	50	-3,96	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/87/23	-0,57	USD	101044012
			DISPAZ		113073331	20.04.2023	20.04.2023	40	    79.151,12	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/168/20	  11.372,31	USD	101044012
			DISPAZ		113073331	20.04.2023	20.04.2023	50	-79.151,12	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/168/20	-11.372,31	USD	101044012
			DISPAZ		113073332	20.04.2023	20.04.2023	40	   248.106,50	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/165/20	  35.647,49	USD	101044012
			DISPAZ		113073332	20.04.2023	20.04.2023	50	-248.106,50	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/165/20	-35.647,49	USD	101044012
			CCAJ-LP02/165/20		113073061	20.04.2023	20.04.2023	40	   248.106,50	BOB	LP.TRASPASO DISPAZ A BISA 0022 18.04	  35.647,49	USD	101044012
			DISPAZ		113073334	20.04.2023	20.04.2023	40	    66.647,80	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/163/20	   9.575,83	USD	101044012
			DISPAZ		113073334	20.04.2023	20.04.2023	50	-66.647,80	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/163/20	-9.575,83	USD	101044012
			CCAJ-LP02/163/20		113073062	20.04.2023	20.04.2023	40	    66.647,80	BOB	LP.TRASPASO DISPAZ A BISA 0022 17.04	   9.575,83	USD	101044012
			DISPAZ		113073336	20.04.2023	20.04.2023	40	     7.801,00	BOB	LP. COMPENSACION DISPAZ CCAJ-LP01/169/23	   1.120,83	USD	101044012
			DISPAZ		113073336	20.04.2023	20.04.2023	50	-7.801,00	BOB	LP. COMPENSACION DISPAZ CCAJ-LP01/169/23	-1.120,83	USD	101044012
			CCAJ-LP01/169/23		113073022	20.04.2023	20.04.2023	40	     7.801,00	BOB	LP.TRASP.CAJ.MN.AG. MURILLO A BISA 0022 18.04	   1.120,83	USD	101044012
			DISPAZ		113073338	20.04.2023	20.04.2023	40	     3.638,60	BOB	LP. COMPENSACION DISPAZ CCAJ-LP01/168/23	     522,79	USD	101044012
			DISPAZ		113073338	20.04.2023	20.04.2023	50	-3.638,60	BOB	LP. COMPENSACION DISPAZ CCAJ-LP01/168/23	-522,79	USD	101044012
			CCAJ-LP01/168/23		113073021	20.04.2023	20.04.2023	40	     3.638,60	BOB	LP.TRASP.CAJ.MN.AG. MURILLO A BISA 0022 18.04	     522,79	USD	101044012
			DISPAZ		113073339	20.04.2023	20.04.2023	50	-4,25	BOB	LP. COMPENSACION DISPAZ CCAJ-LP07/87/23	-0,61	USD	101044012
			CCAJ-LP07/87/23		113073023	20.04.2023	20.04.2023	40	     6.760,30	BOB	LP.TRASP.CAJ.MN.AG. MAX PAREDES A BISA 0022 18.04	     971,31	USD	101044012
			DISPAZ		113073340	20.04.2023	20.04.2023	50	-28,07	BOB	LP. COMPENSACION DISPAZ CCAJ-LP08/88/23	-4,03	USD	101044012
			CCAJ-LP08/88/23		113073020	20.04.2023	20.04.2023	40	     4.200,20	BOB	LP.TRASP.CAJ.MN.AG. ACHUMANI A BISA 0022 18.04	     603,48	USD	101044012
			COMPENSACIONES		113073624	20.04.2023	20.04.2023	40	   296.000,00	BOB	LP-COMPENSACIONES	  42.528,74	USD	101044012
			COMPENSACIONES		113073624	20.04.2023	20.04.2023	50	-296.000,00	BOB	LP-COMPENSACIONES	-42.528,74	USD	101044012
			DISPAZ		113073629	20.04.2023	20.04.2023	40	        60,00	BOB	LP. RECLAS. SOB. DISPAZ ENT. BRINKS 04.04	       8,62	USD	101044012
			CCAJ-EA10/163/20		113073777	20.04.2023	20.04.2023	40	       600,00	BOB		      86,21	USD	101044012
			CCAJ-EA10/163/20		113073777	20.04.2023	20.04.2023	40	       304,00	BOB		      43,68	USD	101044012
			CCAJ-EA10/163/20		113073777	20.04.2023	20.04.2023	40	       627,80	BOB		      90,20	USD	101044012
			CCAJ-EA10/163/20		113073777	20.04.2023	20.04.2023	40	    18.011,60	BOB		   2.587,87	USD	101044012
			CCAJ-EA10/163/20		113073777	20.04.2023	20.04.2023	40	    91.677,20	BOB		  13.172,01	USD	101044012
			45123489606 de:ANT		2000342207	20.04.2023	20.04.2023	50	-600,00	BOB	45123489606 de:ANTONIO VILLASANTI (Banc	-86,21	USD	101044012
			16410424731 CASTRO		2000342224	20.04.2023	20.04.2023	50	-18.011,60	BOB	16410424731 CASTRO HURTADO CARLOS ERIK	-2.587,87	USD	101044012
			16410424735 ZABALA		2000342227	20.04.2023	20.04.2023	50	-91.677,20	BOB	16410424735 ZABALA TICONA ALEX JESUS Do	-13.172,01	USD	101044012
			81730308539 Lisset		2000342209	20.04.2023	20.04.2023	50	-156.472,90	BOB	81730308539 Lisset fany mamani catari D	-22.481,74	USD	101044012
			81730308537 Lisset		2000342208	20.04.2023	20.04.2023	50	-14.901,10	BOB	81730308537 Lisset fany mamani catari D	-2.140,96	USD	101044012
			51517895846 Nota:		2000342195	20.04.2023	20.04.2023	50	-212,97	BOB	51517895846 Nota: de ATC	-30,60	USD	101044012
			CCAJ-LP02/170/20		113073779	20.04.2023	20.04.2023	40	    37.108,60	BOB		   5.331,70	USD	101044012
			CCAJ-LP02/170/20		113073779	20.04.2023	20.04.2023	40	     1.179,00	BOB		     169,40	USD	101044012
			CCAJ-LP02/170/20		113073779	20.04.2023	20.04.2023	40	     3.445,44	BOB		     495,03	USD	101044012
			CCAJ-LP02/170/20		113073779	20.04.2023	20.04.2023	40	     1.076,53	BOB		     154,67	USD	101044012
			CCAJ-LP02/170/20		113073779	20.04.2023	20.04.2023	40	       250,00	BOB		      35,92	USD	101044012
			CCAJ-LP02/170/20		113073779	20.04.2023	20.04.2023	40	       503,42	BOB		      72,33	USD	101044012
			CCAJ-LP02/170/20		113073779	20.04.2023	20.04.2023	40	       171,00	BOB		      24,57	USD	101044012
